NZ_CP016914.1.cluster008_0	b'305\n'
NZ_CP021744.1.cluster011	b'1940\n'
NZ_CP014007.1.cluster003	b'497725\n'
NZ_CP017476.1.cluster003_0	b'1763535\n'
NZ_LT549889.1.cluster004	b'1791\n'
NC_014643.1.cluster004	b'762948\n'
NZ_CP009914.1.cluster008	b'1273687\n'
NZ_CP008869.2.cluster012	b'287\n'
NZ_CP012382.1.cluster003	b'278992\n'
NZ_LT629786.1.cluster011_0	b'47883\n'
NZ_CP020089.1.cluster002	b'550\n'
NC_019670.1.cluster002	b'1207075\n'
NZ_CP011533.1.cluster032	b'316284\n'
NZ_CP009161.1.cluster015	b'1435365\n'
NZ_CP026558.1.cluster007	b'129138\n'
NZ_CP020892.1.cluster003	b'1981174\n'
NZ_AP017423.1.cluster003	b'143813\n'
NZ_CP008764.1.cluster002	b'28450\n'
NZ_CP011957.1.cluster003	b'129394\n'
NC_015673.1.cluster003	b'662755\n'
NZ_CM001976.1.cluster008	b'1223572\n'
NZ_CP016077.1.cluster015	b'1612551\n'
NZ_CP023778.1.cluster007	b'455432\n'
NC_016789.1.cluster004	b'698964\n'
NZ_CP004377.1.cluster020	b'1249477\n'
NZ_CP028106.1.cluster001	b'469615\n'
NZ_HG738868.1.cluster004	b'1401254\n'
NZ_CP025003.1.cluster001	b'1778540\n'
NZ_CP007399.1.cluster004	b'287\n'
NZ_CP019980.1.cluster003	b'1421\n'
NC_012997.1.cluster005	b'377629\n'
NC_010511.1.cluster005	b'426117\n'
NZ_CP015219.1.cluster009	b'1653478\n'
NZ_CP011546.1.cluster002	b'1072256\n'
NZ_CP010029.1.cluster005	b'935293\n'
NZ_CP016591.1.cluster002	b'692370\n'
NZ_CP011254.1.cluster004	b'47917\n'
NZ_CP026751.1.cluster002	b'573\n'
NZ_CP018082.1.cluster007	b'2213200\n'
NZ_CP013949.1.cluster004	b'1223566\n'
NZ_CP009555.1.cluster017	b'441162\n'
NZ_CP015079.1.cluster001	b'1300347\n'
NC_011993.1.cluster001	b'591946\n'
NZ_CP013370.1.cluster001	b'101571\n'
NZ_CM003601.1.cluster013	b'1892\n'
NC_014973.1.cluster005	b'443143\n'
NZ_AP018298.1.cluster013	b'2005456\n'
NC_016641.1.cluster010	b'985665\n'
NZ_CP018043.1.cluster004	b'1920667\n'
NC_015957.1.cluster040	b'653045\n'
NZ_CP011533.1.cluster033	b'316284\n'
NZ_CP009922.2.cluster006	b'408015\n'
NZ_CP012159.1.cluster026	b'52\n'
NZ_CP022494.1.cluster001	b'28144\n'
NZ_CP012715.1.cluster001	b'76859\n'
NZ_CP009583.1.cluster004	b'65058\n'
NZ_CP010089.1.cluster003	b'29338\n'
NZ_FO818637.1.cluster003	b'40576\n'
NC_010943.1.cluster004_0	b'522373\n'
NZ_CM001024.1.cluster002	b'585531\n'
NC_015711.1.cluster012	b'35\n'
NZ_CP008953.1.cluster013_2	b'208439\n'
NZ_CP028108.1.cluster001	b'860\n'
NZ_CP017311.1.cluster001	b'795665\n'
NZ_CP027447.1.cluster002	b'562\n'
NC_021177.1.cluster024	b'1303692\n'
NZ_CP015496.1.cluster002	b'1587\n'
NC_022360.1.cluster006	b'1352355\n'
NZ_CP013370.1.cluster008	b'101571\n'
NZ_CP005188.1.cluster001	b'407020\n'
NZ_CP016077.1.cluster013	b'1612551\n'
NC_007925.1.cluster005	b'316056\n'
NZ_CP022223.1.cluster007	b'222805\n'
NZ_AP018111.1.cluster007	b'95485\n'
NC_013722.1.cluster002	b'380358\n'
NZ_CP011341.1.cluster015	b'191292\n'
NZ_CP021896.1.cluster001	b'550\n'
NZ_CP020474.1.cluster001	b'215743\n'
NZ_CP009110.1.cluster003	b'1068978\n'
NZ_LT629765.1.cluster001_0	b'441500\n'
NZ_LN649259.1.cluster005	b'1423\n'
NZ_CM000745.1.cluster002	b'527000\n'
NZ_CP023499.1.cluster015	b'57975\n'
NZ_CP014696.2.cluster003	b'1463165\n'
NZ_CP009354.1.cluster005	b'1051646\n'
NZ_CP013424.1.cluster015	b'1637841\n'
NC_010520.1.cluster002	b'498214\n'
NC_005126.1.cluster005	b'243265\n'
NZ_CP023992.1.cluster006	b'92644\n'
NZ_CP016819.1.cluster006	b'935199\n'
NZ_CP022103.1.cluster003_0	b'55601\n'
NZ_CP017007.1.cluster002	b'103796\n'
NZ_CP028158.1.cluster023	b'2108470\n'
NZ_CP009285.1.cluster005	b'160799\n'
NZ_CP009585.1.cluster004	b'28450\n'
NC_012490.1.cluster016	b'234621\n'
NZ_CP013854.1.cluster010	b'1690815\n'
NZ_CP003424.1.cluster005	b'488142\n'
NC_021658.1.cluster013	b'1254432\n'
NZ_CP007033.1.cluster001	b'871738\n'
NZ_CP015647.1.cluster005	b'287\n'
NC_005773.3.cluster008	b'264730\n'
NC_021362.1.cluster011	b'766760\n'
NZ_CP016824.1.cluster019	b'42239\n'
NZ_CP027219.1.cluster003	b'562\n'
NZ_CP027312.1.cluster003	b'562\n'
NZ_FO704550.1.cluster008	b'351671\n'
NZ_CP017780.1.cluster017_1	b'1911175\n'
NZ_CP026050.1.cluster002	b'615\n'
NZ_AP018165.1.cluster006	b'1520670\n'
NZ_CP011295.1.cluster003	b'1833\n'
NC_011000.1.cluster006	b'216591\n'
NZ_LT594324.1.cluster007	b'299146\n'
NZ_CP008742.1.cluster004	b'693985\n'
NZ_CP016383.1.cluster002	b'674\n'
NC_014834.1.cluster004	b'652103\n'
NZ_CP026094.1.cluster017	b'68570\n'
NZ_CP011618.1.cluster006	b'571\n'
NZ_CP026676.1.cluster003	b'2083051\n'
NC_019842.1.cluster007	b'1225788\n'
NZ_CP021430.1.cluster005	b'2003551\n'
NZ_CP022088.2.cluster030	b'37326\n'
NC_020990.1.cluster015_5	b'1886\n'
NZ_CP013830.1.cluster001	b'\n'
NZ_CP018047.1.cluster001	b'193462\n'
NZ_CP012752.1.cluster045_2	b'860235\n'
NZ_CP011151.1.cluster012	b'1396\n'
NZ_CP020000.1.cluster006	b'471\n'
NZ_CP015423.1.cluster003	b'1406\n'
NZ_CP024655.1.cluster001	b'1396\n'
NZ_CP008858.2.cluster003	b'287\n'
NZ_CP022095.2.cluster004	b'1770\n'
NZ_CP012749.1.cluster013	b'1723645\n'
NZ_CP019911.1.cluster005	b'1944648\n'
NZ_CP011043.1.cluster004	b'33014\n'
NZ_CP011883.2.cluster006	b'1202450\n'
NZ_CP015272.1.cluster021	b'\n'
NZ_CP011492.1.cluster027	b'444103\n'
NZ_LT635475.1.cluster002	b'1852374\n'
NZ_CP004042.1.cluster004	b'1249471\n'
NC_013729.1.cluster010	b'479435\n'
NZ_CP009162.1.cluster024	b'1439852\n'
NZ_CP019668.1.cluster003	b'95486\n'
NZ_AP017375.1.cluster004	b'1807358\n'
NZ_CP020563.1.cluster010	b'68173\n'
NZ_CP013331.1.cluster001	b'1307442\n'
NZ_CP027544.1.cluster001	b'562\n'
NZ_CP027169.1.cluster001	b'287\n'
NZ_LN871187.1.cluster007	b'287\n'
NZ_CP022223.1.cluster016	b'222805\n'
NZ_LT607413.1.cluster009	b'1877\n'
NZ_CP012401.1.cluster002	b'528244\n'
NZ_CP024086.1.cluster001	b'303\n'
NZ_CP004001.1.cluster014	b'1249468\n'
NZ_CP012041.1.cluster016	b'28450\n'
NC_021658.1.cluster021	b'1254432\n'
NZ_CP017248.1.cluster015	b'1904616\n'
NZ_CP012099.1.cluster001	b'1428\n'
NZ_CP021047.1.cluster008	b'60890\n'
NZ_CP016351.1.cluster006	b'691\n'
NZ_CP028324.1.cluster001	b'2072590\n'
NZ_CP011420.1.cluster001	b'1406\n'
NZ_CP022049.2.cluster001	b'57706\n'
NZ_CP009798.1.cluster018	b'339670\n'
NZ_CP025407.1.cluster010	b'2059884\n'
NC_021237.1.cluster001_0	b'1124983\n'
NZ_CP017708.1.cluster034	b'1454205\n'
NZ_CP026217.1.cluster004	b'1636609\n'
NC_010628.1.cluster010	b'63737\n'
NZ_CP012382.1.cluster021	b'278992\n'
NZ_CP025990.1.cluster016	b'2072503\n'
NC_012522.1.cluster009	b'632772\n'
NZ_CP008863.1.cluster005	b'287\n'
NZ_CP012159.1.cluster017	b'52\n'
NC_016002.1.cluster002	b'748280\n'
NZ_LT707064.1.cluster006	b'1881017\n'
NC_008095.1.cluster004	b'246197\n'
NZ_CP016588.1.cluster003	b'1428\n'
NZ_CP020042.1.cluster022_4	b'68223\n'
NZ_CP013113.1.cluster013	b'287\n'
NZ_CP025051.1.cluster012	b'287\n'
NZ_LT670819.1.cluster003	b'1882757\n'
NZ_CP009440.1.cluster002	b'28110\n'
NC_009720.1.cluster005	b'78245\n'
NZ_CP011151.1.cluster001	b'1396\n'
NZ_LT629767.1.cluster007	b'198618\n'
NZ_CP010524.1.cluster008	b'1648923\n'
NZ_AP018207.1.cluster011	b'1973478\n'
NZ_CP018919.1.cluster004	b'615\n'
NZ_LN907827.1.cluster004	b'1619313\n'
NZ_HG322949.1.cluster001	b'1349767\n'
NC_017464.1.cluster003	b'945713\n'
NZ_LT827010.1.cluster018	b'134676\n'
NZ_LN832559.1.cluster007	b'34004\n'
NZ_AP018298.1.cluster014	b'2005456\n'
NC_013893.1.cluster004	b'698737\n'
NZ_CP014475.1.cluster002_0	b'1771\n'
NZ_CP013727.1.cluster007	b'1390\n'
NC_017559.1.cluster003	b'859655\n'
NZ_CP025309.1.cluster009	b'587753\n'
NZ_CP009539.1.cluster003	b'29486\n'
NZ_CP009555.1.cluster012	b'441162\n'
NZ_CP020555.1.cluster013	b'1972846\n'
NZ_CP018082.1.cluster012	b'2213200\n'
NZ_CP023778.1.cluster044	b'455432\n'
NZ_CP014866.1.cluster007	b'287\n'
NZ_CP024985.1.cluster020	b'58340\n'
NZ_CP026676.1.cluster006	b'2083051\n'
NZ_CP027022.1.cluster015	b'2094021\n'
NZ_CP022526.1.cluster007	b'287\n'
NZ_CP027433.1.cluster011	b'1004901\n'
NC_013892.1.cluster009	b'406818\n'
NZ_CP017476.1.cluster001	b'1763535\n'
NZ_CP021434.1.cluster001	b'1903704\n'
NZ_CP013479.1.cluster008	b'287\n'
NC_012438.1.cluster001	b'204536\n'
NC_016629.1.cluster003	b'690850\n'
NZ_HG938370.1.cluster006	b'1055524\n'
NC_022530.1.cluster003	b'1385727\n'
NZ_CP023147.1.cluster007	b'701042\n'
NZ_CP013446.1.cluster006	b'101571\n'
NZ_CP017968.3.cluster013	b'1406\n'
NZ_CP007147.1.cluster001	b'1448140\n'
NC_010612.1.cluster001	b'216594\n'
NZ_CP023537.1.cluster004	b'329\n'
NZ_LT963402.1.cluster004	b'663959\n'
NZ_CP023778.1.cluster017	b'455432\n'
NZ_CM000756.1.cluster013	b'527030\n'
NZ_LT632616.1.cluster004	b'446\n'
NZ_CM004383.1.cluster003	b'190893\n'
NZ_CM002755.1.cluster009	b'1457195\n'
NZ_CP017747.1.cluster004	b'492670\n'
NC_008027.1.cluster007	b'384676\n'
NZ_CP010344.1.cluster001	b'758831\n'
NZ_CP020369.1.cluster013	b'29442\n'
NZ_CP020002.1.cluster010	b'1428\n'
NZ_CP015202.1.cluster001	b'1081940\n'
NZ_CP025018.1.cluster008_2	b'1495638\n'
NZ_CM002757.1.cluster003	b'1394180\n'
NC_017672.3.cluster010	b'997761\n'
NZ_CP010519.1.cluster010	b'1888\n'
NZ_CP012066.1.cluster006	b'287\n'
NC_010612.1.cluster025	b'216594\n'
NZ_CP015033.1.cluster002	b'95486\n'
NZ_CP013667.1.cluster004	b'777\n'
NZ_CP011542.1.cluster003	b'571915\n'
NZ_CP005973.1.cluster001	b'658445\n'
NC_007298.1.cluster004	b'159087\n'
NC_012590.1.cluster004	b'548476\n'
NC_013169.1.cluster003	b'478801\n'
NZ_CP006664.1.cluster003	b'667120\n'
NZ_CP022117.1.cluster003	b'1242107\n'
NZ_CP016638.1.cluster004	b'28450\n'
NZ_AP018203.1.cluster005	b'1973484\n'
NZ_CP023474.1.cluster012	b'1200792\n'
NZ_CP013274.1.cluster002	b'1428\n'
NZ_CM002285.1.cluster032	b'1352936\n'
NC_014117.1.cluster008	b'640511\n'
NZ_CP015235.1.cluster019	b'1051973\n'
NZ_CP026399.1.cluster003	b'562\n'
NZ_CP016174.1.cluster023	b'31958\n'
NZ_CP021425.1.cluster014	b'141451\n'
NZ_CP022915.1.cluster005	b'103816\n'
NZ_CP018889.1.cluster002	b'288004\n'
NZ_CP015036.1.cluster002	b'95486\n'
NZ_CP009488.1.cluster012	b'1249668\n'
NC_018693.1.cluster003	b'1195464\n'
NZ_CP027849.1.cluster001	b'546\n'
NZ_CP012184.1.cluster002	b'1096856\n'
NZ_CP016913.1.cluster001	b'1390\n'
NZ_CP009551.1.cluster005	b'1249658\n'
NZ_CP022915.1.cluster012	b'103816\n'
NZ_CM008376.1.cluster002	b'358\n'
NZ_CP009153.1.cluster017	b'1435372\n'
NZ_CP013370.1.cluster002	b'101571\n'
NC_008268.1.cluster009	b'101510\n'
NZ_LN614830.1.cluster003	b'451\n'
NC_022115.1.cluster006_0	b'1136179\n'
NZ_CP003949.1.cluster024	b'543736\n'
NZ_CP009287.1.cluster005	b'189425\n'
NZ_CP013989.1.cluster005	b'287\n'
NZ_CP026544.1.cluster002	b'119219\n'
NZ_LT629775.1.cluster007	b'1855352\n'
NZ_CP009495.1.cluster007	b'1772\n'
NZ_CP027166.1.cluster008	b'287\n'
NZ_FO704551.1.cluster005	b'1354304\n'
NZ_LT222319.1.cluster007	b'1583341\n'
NZ_CP009495.1.cluster012	b'1772\n'
NZ_CM000743.1.cluster010	b'64104\n'
NZ_CP022129.1.cluster010	b'1704499\n'
NZ_CP020406.2.cluster003	b'28035\n'
NZ_AP014881.1.cluster003	b'1006554\n'
NZ_CP013401.1.cluster004	b'488729\n'
NZ_CP012041.1.cluster004	b'28450\n'
NZ_CP009914.1.cluster013	b'1273687\n'
NZ_CM001804.1.cluster006	b'1257079\n'
NZ_CP027166.1.cluster002	b'287\n'
NZ_CP007155.1.cluster033	b'1449976\n'
NZ_CP009692.1.cluster008	b'1405\n'
NZ_CP022267.1.cluster003	b'473426\n'
NZ_CP024897.1.cluster006	b'492670\n'
NZ_CP011020.1.cluster003	b'587753\n'
NZ_CM000736.1.cluster008	b'526989\n'
NZ_LN871187.1.cluster001	b'287\n'
NC_017587.1.cluster001	b'798128\n'
NZ_CP023465.1.cluster005	b'435897\n'
NZ_CP023474.1.cluster009	b'1200792\n'
NZ_CM003601.1.cluster029	b'1892\n'
NZ_CM003601.1.cluster022	b'1892\n'
NC_020990.1.cluster019	b'1886\n'
NZ_CP007731.1.cluster002	b'1328324\n'
NZ_CP022000.1.cluster004	b'287\n'
NC_010067.1.cluster003	b'41514\n'
NZ_CP022752.1.cluster021	b'414996\n'
NZ_CP012201.1.cluster016	b'1678028\n'
NZ_CP006908.1.cluster002	b'1408283\n'
NZ_CP008696.1.cluster006	b'587753\n'
NZ_CP019420.1.cluster006	b'1936029\n'
NZ_CP007220.1.cluster016	b'1460372\n'
NZ_CP010976.1.cluster001	b'1566358\n'
NC_007645.1.cluster009	b'349521\n'
NZ_CP011043.1.cluster008	b'33014\n'
NZ_CP021654.1.cluster005	b'645\n'
NZ_CP026568.1.cluster001	b'321\n'
NZ_CP013459.1.cluster007	b'1503054\n'
NZ_CP010833.1.cluster013	b'1661694\n'
NZ_CP011340.1.cluster007	b'38300\n'
NZ_CP013219.1.cluster025	b'264445\n'
NC_023149.1.cluster012	b'1427342\n'
NZ_CP012697.1.cluster005	b'1714373\n'
NZ_CP023720.1.cluster015	b'1727214\n'
NZ_CM001441.1.cluster004	b'768710\n'
NZ_CP018627.1.cluster009	b'1912\n'
NZ_LN907827.1.cluster002	b'1619313\n'
NZ_LN901633.1.cluster002	b'376\n'
NZ_CP013233.1.cluster003	b'279058\n'
NZ_LT629701.1.cluster014	b'211114\n'
NZ_LT963352.1.cluster022	b'1079985\n'
NC_015172.1.cluster003	b'645991\n'
NZ_CP013417.1.cluster014	b'1637837\n'
NZ_CP009802.1.cluster002	b'206662\n'
NZ_CP021121.1.cluster027	b'1109743\n'
NZ_CP015726.1.cluster005_0	b'1841249\n'
NZ_CP025959.1.cluster003	b'334542\n'
NZ_CP014952.1.cluster003	b'36809\n'
NZ_CP018029.1.cluster001	b'314275\n'
NZ_CM001858.1.cluster008	b'1224147\n'
NC_016941.1.cluster002	b'985002\n'
NZ_CP003949.1.cluster025	b'543736\n'
NZ_CP012067.1.cluster001	b'732\n'
NZ_CP004042.1.cluster014	b'1249471\n'
NZ_CM000745.1.cluster010	b'527000\n'
NZ_AP014522.1.cluster001_0	b'1420599\n'
NZ_CP015596.1.cluster011	b'1682113\n'
NZ_LT827010.1.cluster002_7	b'134676\n'
NZ_CP025309.1.cluster010	b'587753\n'
NC_016109.1.cluster019	b'452652\n'
NZ_CP017708.1.cluster012	b'1454205\n'
NZ_CM003768.1.cluster003	b'179879\n'
NZ_CP009458.1.cluster002	b'158822\n'
NC_008705.1.cluster010	b'189918\n'
NZ_CP023968.1.cluster006	b'253\n'
NZ_CP011301.1.cluster003	b'292\n'
NC_015690.1.cluster009	b'1036673\n'
NC_022360.1.cluster005	b'1352355\n'
NZ_CP015220.1.cluster002	b'1653479\n'
NZ_CP011020.1.cluster014	b'587753\n'
NZ_CP016928.1.cluster006	b'1240086\n'
NZ_CP025957.1.cluster013	b'1406\n'
NZ_CP013424.1.cluster009	b'1637841\n'
NC_021499.1.cluster003	b'1245471\n'
NZ_CP010833.1.cluster027	b'1661694\n'
NZ_CP015399.2.cluster006	b'1834196\n'
NC_014311.1.cluster005	b'859657\n'
NC_012522.1.cluster018_6	b'632772\n'
NZ_CP027587.1.cluster001	b'562\n'
NZ_CP027664.1.cluster004	b'316\n'
NZ_CP013922.1.cluster005	b'1288\n'
NZ_CP012685.1.cluster005	b'615\n'
NZ_CP012390.1.cluster001	b'1528099\n'
NZ_CP013417.1.cluster017	b'1637837\n'
NZ_CP020039.1.cluster035	b'1964449\n'
NC_009485.1.cluster010	b'288000\n'
NZ_CP012673.1.cluster016	b'56\n'
NZ_CP016438.1.cluster014	b'1915\n'
NC_010628.1.cluster019	b'63737\n'
NZ_CP012150.1.cluster009	b'134601\n'
NZ_CP004371.1.cluster001	b'1257021\n'
NZ_CP006929.1.cluster003	b'1427366\n'
NZ_CP017384.1.cluster003_0	b'1719\n'
NZ_CP016090.1.cluster001	b'1520\n'
NZ_CP011862.1.cluster009	b'445576\n'
NZ_CP023720.1.cluster009	b'1727214\n'
NC_016041.1.cluster002	b'1085623\n'
NC_010516.1.cluster002	b'498213\n'
NZ_CP009313.1.cluster004	b'40318\n'
NZ_CP015964.1.cluster013	b'1203599\n'
NC_018266.1.cluster021	b'713604\n'
NC_017633.1.cluster004	b'316401\n'
NZ_AP018194.1.cluster012	b'1137095\n'
NC_018177.1.cluster002_0	b'1123519\n'
NZ_CP012679.1.cluster007	b'287\n'
NZ_HG917972.2.cluster016	b'1131442\n'
NZ_CP024894.1.cluster012	b'1896961\n'
NZ_CP018135.1.cluster001	b'556325\n'
NZ_CP007155.1.cluster008	b'1449976\n'
NZ_CP015188.1.cluster004	b'1719\n'
NZ_CP018173.1.cluster009	b'1423\n'
NZ_CP017476.1.cluster002	b'1763535\n'
NZ_CP007067.1.cluster005	b'1033991\n'
NZ_CP024588.1.cluster003	b'2018065\n'
NZ_LT607755.1.cluster008	b'709883\n'
NZ_CP024702.1.cluster001	b'2663009\n'
NC_016631.1.cluster011	b'682795\n'
NZ_CP025018.1.cluster009	b'1495638\n'
NZ_CP017007.1.cluster001	b'103796\n'
NZ_CP018925.1.cluster005	b'615\n'
NZ_LT707062.1.cluster001_0	b'1855331\n'
NC_020504.1.cluster027	b'1214101\n'
NC_017765.1.cluster012	b'1133850\n'
NZ_CP022002.1.cluster012	b'287\n'
NZ_CP014475.1.cluster009	b'1771\n'
NC_010581.1.cluster004	b'395963\n'
NZ_CP011913.1.cluster004	b'1408268\n'
NZ_LT607412.1.cluster004	b'285665\n'
NZ_CP027667.1.cluster002	b'2109913\n'
NZ_LT629699.1.cluster008	b'75588\n'
NZ_CP016640.1.cluster008	b'1879023\n'
NC_022115.1.cluster009	b'1136179\n'
NC_012490.1.cluster011_2	b'234621\n'
NZ_CP014123.1.cluster001	b'573\n'
NZ_CP017306.1.cluster013	b'287\n'
NZ_CP020567.1.cluster009	b'1894\n'
NC_010612.1.cluster032	b'216594\n'
NZ_CP012639.1.cluster008	b'615\n'
NZ_CP016819.1.cluster001	b'935199\n'
NZ_CP017757.2.cluster001	b'106590\n'
NZ_CP023155.1.cluster003	b'86040\n'
NC_013729.1.cluster003	b'479435\n'
NZ_CM002139.1.cluster006	b'1219375\n'
NZ_CP024985.1.cluster014	b'58340\n'
NZ_CP013737.1.cluster001	b'1078773\n'
NC_020133.1.cluster019	b'459424\n'
NZ_CP028108.1.cluster002	b'860\n'
NZ_CP022891.1.cluster001	b'1423\n'
NZ_FO704551.1.cluster001	b'1354304\n'
NZ_AP017367.1.cluster002	b'1080068\n'
NZ_CP022658.1.cluster001	b'59201\n'
NZ_LT629793.1.cluster008	b'515393\n'
NZ_CP015367.1.cluster012	b'418223\n'
NC_010681.1.cluster005	b'398527\n'
NZ_CP023499.1.cluster014	b'57975\n'
NZ_CP019724.1.cluster011	b'68249\n'
NZ_CP022653.1.cluster002	b'1452\n'
NZ_CP018420.1.cluster006	b'76761\n'
NZ_CP025120.1.cluster002	b'1561924\n'
NZ_CP014844.1.cluster005	b'1796606\n'
NZ_CP020569.1.cluster021	b'553510\n'
NZ_CP009551.1.cluster015	b'1249658\n'
NZ_AP018165.1.cluster005	b'1520670\n'
NZ_AP014547.1.cluster012	b'1001714\n'
NZ_CP009170.1.cluster002	b'2325\n'
NZ_LN681227.1.cluster001	b'1437823\n'
NZ_CP022154.1.cluster001	b'562\n'
NZ_CP011509.1.cluster028	b'48\n'
NZ_CP011835.1.cluster005	b'353\n'
NZ_CP015317.1.cluster001	b'1834519\n'
NZ_CP011022.1.cluster015	b'1570328\n'
NZ_LT906457.1.cluster001	b'452\n'
NZ_FO704550.1.cluster010	b'351671\n'
NC_021177.1.cluster028	b'1303692\n'
NZ_CP006871.1.cluster010	b'1434306\n'
NZ_CP012487.1.cluster002	b'1692238\n'
NZ_CP009447.1.cluster014_0	b'319705\n'
NZ_CP007597.1.cluster001	b'216778\n'
NZ_CP024956.1.cluster005	b'29471\n'
NZ_CP012746.1.cluster002	b'1323664\n'
NZ_CP003923.1.cluster002	b'1246626\n'
NZ_CP009488.1.cluster003	b'1249668\n'
NZ_CP008764.1.cluster015	b'28450\n'
NC_020054.1.cluster001	b'1166018\n'
NC_007005.1.cluster002	b'205918\n'
NZ_LT594324.1.cluster009	b'299146\n'
NZ_CP021535.1.cluster001	b'562\n'
NZ_LT629738.1.cluster007	b'587753\n'
NZ_LT607412.1.cluster008	b'285665\n'
NZ_CP018082.1.cluster002	b'2213200\n'
NZ_CP004388.1.cluster005	b'1123366\n'
NZ_CP009153.1.cluster018	b'1435372\n'
NZ_CP020392.1.cluster006	b'57975\n'
NZ_CP018924.1.cluster003	b'615\n'
NZ_CP011862.1.cluster007	b'445576\n'
NZ_CP016174.1.cluster022_0	b'31958\n'
NC_015138.1.cluster008	b'643561\n'
NZ_CP025704.1.cluster004	b'960\n'
NZ_CP018664.1.cluster004	b'470\n'
NZ_LT629803.1.cluster004_0	b'95300\n'
NZ_CP023149.1.cluster010	b'1767\n'
NZ_CP027461.1.cluster003	b'562\n'
NC_009725.1.cluster001	b'326423\n'
NZ_AP018207.1.cluster016	b'1973478\n'
NZ_CP025624.1.cluster008	b'2067572\n'
NZ_CP020042.1.cluster020	b'68223\n'
NC_014814.1.cluster011	b'278137\n'
NC_015690.1.cluster006_0	b'1036673\n'
NZ_CP025939.1.cluster010	b'492670\n'
NZ_CP006986.1.cluster002	b'1301032\n'
NZ_CP017180.1.cluster004	b'301102\n'
NZ_CP008897.1.cluster004	b'1333851\n'
NZ_CP020821.1.cluster005	b'1041522\n'
NZ_CP007165.1.cluster001	b'1458206\n'
NZ_CP013729.1.cluster004	b'76731\n'
NC_021252.1.cluster012	b'129921\n'
NZ_CP019798.1.cluster007	b'1812480\n'
NZ_AP018165.1.cluster013	b'1520670\n'
NZ_CP014959.1.cluster013	b'36809\n'
NZ_CP017147.1.cluster003	b'1526658\n'
NZ_CP026094.1.cluster025	b'68570\n'
NZ_CP027368.1.cluster003	b'562\n'
NZ_CP007806.1.cluster012	b'1042163\n'
NZ_LT629753.1.cluster008	b'651740\n'
NZ_LT607751.1.cluster013	b'299152\n'
NC_009617.1.cluster001	b'290402\n'
NC_016948.1.cluster017	b'1138383\n'
NZ_CP013611.1.cluster011	b'43658\n'
NZ_CP011295.1.cluster004	b'1833\n'
NZ_CP012109.1.cluster017	b'1297742\n'
NZ_LN850107.1.cluster014	b'1653480\n'
NZ_AP018172.1.cluster014	b'1954171\n'
NC_021177.1.cluster006	b'1303692\n'
NZ_CM001804.1.cluster005	b'1257079\n'
NZ_CP020555.1.cluster014	b'1972846\n'
NC_013854.1.cluster003	b'137722\n'
NZ_CP015115.1.cluster007	b'305\n'
NZ_CP022163.1.cluster004	b'1294270\n'
NZ_CP027533.1.cluster009	b'615\n'
NZ_CP019883.1.cluster008	b'1768\n'
NC_021905.1.cluster008	b'1328306\n'
NZ_CP010947.1.cluster002	b'644\n'
NZ_AP017308.1.cluster010	b'1752064\n'
NZ_CP023445.1.cluster018	b'42197\n'
NZ_CP017157.1.cluster012	b'47763\n'
NZ_CP022653.1.cluster005	b'1452\n'
NZ_CP025096.1.cluster001	b'2057025\n'
NZ_LN868938.1.cluster007	b'37329\n'
NZ_CP018362.1.cluster001	b'571\n'
NZ_CP013453.1.cluster001	b'60552\n'
NZ_CP019666.1.cluster011	b'95486\n'
NZ_CP004388.1.cluster006_5	b'1123366\n'
NC_010336.1.cluster002	b'484022\n'
NZ_CP016087.1.cluster007	b'36745\n'
NC_020126.1.cluster018	b'1278073\n'
NZ_CP010219.1.cluster001	b'562\n'
NZ_CP008764.1.cluster016	b'28450\n'
NZ_CP012939.1.cluster007	b'305\n'
NZ_CP013459.1.cluster001_0	b'1503054\n'
NZ_CP018839.1.cluster001	b'96773\n'
NZ_LT960611.1.cluster005	b'1671868\n'
NZ_CP006256.1.cluster011	b'1324932\n'
NZ_CP013129.1.cluster006	b'54571\n'
NC_011770.1.cluster007	b'557722\n'
NC_017765.1.cluster027	b'1133850\n'
NZ_CP012673.1.cluster033	b'56\n'
NZ_CP004377.1.cluster009	b'1249477\n'
NZ_CP020737.1.cluster010	b'265293\n'
NZ_CP018382.1.cluster011	b'28450\n'
NZ_LN829119.1.cluster001	b'1608628\n'
NZ_CM002917.1.cluster003	b'411684\n'
NZ_CP008696.1.cluster008	b'587753\n'
NZ_CM001979.1.cluster010	b'568766\n'
NZ_CP003949.1.cluster009	b'543736\n'
NZ_CP024894.1.cluster023	b'1896961\n'
NZ_CP011807.3.cluster001	b'656179\n'
NC_009792.1.cluster003	b'290338\n'
NZ_CM003194.1.cluster006	b'1249470\n'
NZ_LN997842.1.cluster003	b'1926\n'
NZ_CP011125.1.cluster015	b'927083\n'
NZ_CP026761.1.cluster002	b'470\n'
NZ_CP012568.1.cluster003	b'573\n'
NZ_CP020367.1.cluster003	b'1423\n'
NZ_CP024052.1.cluster007	b'2039870\n'
NZ_CP023474.1.cluster011	b'1200792\n'
NZ_CP010650.1.cluster005	b'221822\n'
NZ_CP013923.1.cluster003	b'32002\n'
NC_003888.3.cluster027	b'100226\n'
NZ_CP007699.2.cluster005	b'47763\n'
NC_017626.1.cluster003	b'216592\n'
NZ_LT222319.1.cluster001	b'1583341\n'
